Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Tuesday, December 4, 2018
3:35:11 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz
55.546474,69.145522,165.299672,160.340982,61.507433,57.608787,59.149837,12.965747,162.391526,1.231142,68.290196,56.233660,158.941796,164.575273,156.433746,163.357548,72.568773,162.829912,0.001971,-1.683709,32.000000,-237.041385,163.541451,0.262907,15.495191,0.682053,275214.455462,0.912175,23.360428,38.171941,2.967318,69.527230,95.980738,56.950886,6.000000,42.178647
55.475463,69.105161,165.378941,160.381411,61.511307,57.547860,59.174159,12.965653,162.444669,1.320984,68.266350,56.161178,158.962716,164.632036,156.430940,163.416179,72.594838,162.887809,0.001970,-1.685464,32.000000,-237.041482,163.566806,0.295442,15.502252,0.682378,274930.592956,0.912293,23.370175,38.174803,2.972535,69.529145,95.985541,56.954736,6.000000,42.249335
55.398524,69.072021,165.412319,160.426768,61.500005,57.486959,59.204440,12.964156,162.487936,1.478416,68.252350,56.082384,158.987862,164.675158,156.430097,163.460113,72.619132,162.935095,0.001992,-1.687209,32.000000,-237.042964,163.606887,0.345391,15.504894,0.682826,274725.836030,0.913395,23.382229,38.176185,2.975881,69.531196,95.990963,56.958718,6.000000,42.298573
55.318434,69.043967,165.445614,160.475213,61.357548,57.426065,59.164904,12.961806,162.520846,1.478907,68.244337,55.998908,159.015904,164.708462,156.430353,163.492036,72.641960,162.970540,0.001977,-1.689542,32.000000,-237.045375,163.639755,0.345352,15.505615,0.682951,274397.346474,0.913246,23.409519,38.174580,2.981119,69.532801,95.996141,56.962283,6.000000,42.336825
55.264995,69.028296,165.462178,160.509103,61.329390,57.377350,59.192467,12.961422,162.539368,1.478839,68.243474,55.944061,159.036545,164.724309,156.431582,163.509337,72.655952,162.988785,0.001970,-1.690707,32.000000,-237.045748,163.656455,0.345407,15.508313,0.683180,274078.361774,0.913132,23.449753,38.170259,2.985861,69.532954,95.999545,56.964041,6.000000,42.371136
55.183877,69.009473,165.485950,160.561985,61.272606,57.304470,59.198006,12.960963,162.556637,1.479101,68.247399,55.859358,159.069897,164.739072,156.435240,163.526462,72.676714,163.010232,0.001969,-1.694214,32.000000,-237.046242,163.670803,0.345346,15.502376,0.683555,273765.503965,0.914166,23.498161,38.162400,2.990786,69.532771,96.005184,56.966847,6.000000,42.401659
55.101666,68.994938,165.459623,160.616456,61.208920,57.231470,59.183771,12.961059,162.564899,1.478890,68.257061,55.774840,159.105950,164.749342,156.441316,163.534671,72.696720,163.019294,0.001990,-1.696519,32.000000,-237.046084,163.675283,0.345562,15.496036,0.683591,273521.804107,0.913902,23.533554,38.156112,2.993978,69.532887,96.011173,56.970124,6.000000,42.432083
55.015603,68.985286,165.463081,160.672455,61.139814,57.158228,59.206504,12.960923,162.564356,1.398422,68.273450,55.686579,159.145111,164.743430,156.449750,163.527682,72.714950,163.015722,0.001995,-1.699416,32.000000,-237.046153,163.702625,0.315823,15.491278,0.684108,273161.660411,0.914091,23.592318,38.144406,2.998810,69.533090,96.017999,56.972631,6.000000,42.443935
54.926895,68.979338,165.449754,160.728934,61.042577,57.080824,59.209499,12.959618,162.543595,1.444622,68.294332,55.597640,159.186262,164.723450,156.459276,163.508558,72.731905,163.000657,0.001975,-1.702930,32.000000,-237.047580,163.650843,0.337686,15.496506,0.684467,272804.949566,0.914615,23.656504,38.128225,3.002806,69.533834,96.024476,56.975036,6.000000,42.471290
54.867128,68.977621,165.466307,160.766724,60.967922,57.023928,59.157660,12.959402,162.524692,1.478732,68.312166,55.536078,159.214726,164.704040,156.466919,163.490424,72.742895,162.983894,0.001973,-1.705257,32.000000,-237.047738,163.630818,0.346747,15.491335,0.684927,272453.989584,0.914647,23.729357,38.108487,3.007566,69.534090,96.028795,56.976642,6.000000,42.495029
54.777620,68.979151,165.404348,160.822862,60.897893,56.938538,59.191760,12.960343,162.486787,1.478987,68.343044,55.445935,159.258704,164.666716,156.479878,163.453384,72.758086,162.949066,0.001973,-1.708739,32.000000,-237.046738,163.593864,0.346534,15.488481,0.684878,272087.584141,0.914976,23.808555,38.085172,3.012181,69.534627,96.034557,56.978824,6.000000,42.490832
54.686439,68.984689,165.325385,160.878805,60.787156,56.853289,59.218127,12.960433,162.438686,1.478690,68.378900,55.354338,159.302894,164.617501,156.494116,163.405488,72.771661,162.903042,0.001995,-1.712242,32.000000,-237.046636,163.545287,0.346499,15.479938,0.685274,271820.640316,0.915960,23.864263,38.067105,3.015764,69.535193,96.040380,56.980539,6.000000,42.484692
54.592531,68.995172,165.274564,160.934270,60.731246,56.764143,59.196207,12.960735,162.380022,1.478333,68.421780,55.258219,159.348270,164.556416,156.509362,163.346988,72.781916,162.848809,0.001975,-1.715742,32.000000,-237.046322,163.499991,0.346656,15.467776,0.685318,271424.058799,0.915713,23.951883,38.037206,3.019561,69.536235,96.046525,56.983076,6.000000,42.489292
54.527786,69.004249,165.215708,160.971126,60.663101,56.703142,59.218285,12.959972,162.335486,1.275821,68.452874,55.192568,159.378865,164.510196,156.520275,163.303321,72.786507,162.807718,0.001967,-1.718054,32.000000,-237.047073,163.470812,0.275734,15.460126,0.685587,271033.664782,0.915628,24.045230,38.004193,3.023151,69.536536,96.050519,56.984440,6.000000,42.480594
54.430787,69.021288,165.089887,161.026311,60.468288,56.618020,59.204270,12.959554,162.258940,1.232178,68.504024,55.095908,159.425213,164.430118,156.537454,163.228105,72.789401,162.734382,0.001966,-1.721555,32.000000,-237.047441,163.394977,0.263578,15.453002,0.686122,270632.003964,0.916291,24.146268,37.971027,3.027421,69.536655,96.057451,56.986061,6.000000,42.447825
54.334762,69.043521,164.998464,161.081072,60.302422,56.532747,59.197635,12.958662,162.167128,1.232097,68.560997,55.000074,159.471774,164.339143,156.556146,163.141773,72.786957,162.650719,0.001987,-1.725079,32.000000,-237.048389,163.306090,0.263585,15.439948,0.686373,270361.891389,0.916184,24.217847,37.949074,3.029936,69.535365,96.064169,56.987435,6.000000,42.420851
54.238720,69.069392,164.874079,161.134518,60.162614,56.447260,59.182303,12.957001,162.065274,1.232161,68.622356,54.904681,159.518674,164.236321,156.575776,163.038040,72.780582,162.551598,0.001971,-1.728575,32.000000,-237.050000,163.202153,0.263600,15.442553,0.686507,269993.247953,0.916864,24.328630,37.915183,3.033024,69.533554,96.071510,56.989032,6.000000,42.377070
54.177993,69.088999,164.829264,161.169176,60.135500,56.390400,59.194665,12.957761,161.992189,1.231834,68.666829,54.843581,159.549478,164.163822,156.588844,162.964842,72.773441,162.481451,0.001963,-1.730919,32.000000,-237.049240,163.129121,0.263629,15.444276,0.687017,269633.064587,0.917422,24.443791,37.882256,3.036702,69.532181,96.075770,56.989816,6.000000,42.360215
54.083893,69.122838,164.721736,161.219098,60.115008,56.304892,59.203962,12.956182,161.870667,1.231587,68.739478,54.752229,159.594614,164.040709,156.608574,162.842868,72.759664,162.362912,0.001961,-1.734412,32.000000,-237.050908,163.008220,0.263435,15.428750,0.686724,269278.490858,0.918121,24.562733,37.846703,3.039786,69.530906,96.082215,56.989885,6.000000,42.353565
53.995540,69.161218,164.579357,161.266519,59.982208,56.219463,59.190468,12.956168,161.738875,1.231571,68.818495,54.663553,159.638206,163.908138,156.627934,162.709343,72.741774,162.233745,0.001983,-1.737896,32.000000,-237.050988,162.875197,0.263535,15.417467,0.686627,269046.282007,0.918184,24.641252,37.824162,3.042366,69.529716,96.088073,56.989789,6.000000,42.311980
53.908081,69.206115,164.447051,161.310810,59.859099,56.134167,59.199114,12.955434,161.593159,1.231489,68.905460,54.577919,159.680301,163.764585,156.649015,162.564141,72.721210,162.092869,0.001985,-1.741970,32.000000,-237.051772,162.731413,0.263530,15.402968,0.687188,268704.771859,0.918485,24.766482,37.787756,3.045671,69.528602,96.094085,56.989993,6.000000,42.248060
53.852449,69.238856,164.346955,161.338667,59.845943,56.077255,59.167030,12.954627,161.489334,1.231554,68.966534,54.521064,159.707486,163.662370,156.662902,162.462700,72.705499,161.992749,0.001965,-1.744881,32.000000,-237.052634,162.628909,0.263466,15.401123,0.687353,268369.163666,0.919046,24.890782,37.750936,3.048018,69.527772,96.098080,56.990303,6.000000,42.215512
53.770510,69.291899,164.153139,161.377534,59.772545,55.996043,59.201734,12.954078,161.333132,1.144441,69.063146,54.437554,159.746393,163.499762,156.682885,162.302335,72.680034,161.834453,0.001964,-1.748401,32.000000,-237.053237,162.496475,0.232000,15.396927,0.687713,268041.328150,0.919263,25.020833,37.711791,3.050508,69.525834,96.104777,56.990188,6.000000,42.156421
53.690881,69.350751,163.963022,161.412074,59.670712,55.922804,59.226196,12.952837,161.160476,0.983708,69.167075,54.358281,159.781658,163.329176,156.700559,162.131570,72.651775,161.667082,0.001965,-1.752489,32.000000,-237.054444,162.306774,0.182708,15.386313,0.687526,267825.845716,0.919952,25.107795,37.685042,3.051801,69.523226,96.111401,56.989042,6.000000,42.086858
53.616646,69.414358,163.814302,161.442927,59.594462,55.849494,59.195585,12.953780,160.981488,1.105311,69.276795,54.284595,159.815389,163.149826,156.717824,161.952154,72.620032,161.488652,0.001986,-1.756592,32.000000,-237.053477,162.129961,0.219914,15.373982,0.687177,267526.313807,0.919748,25.240779,37.643339,3.052847,69.520847,96.119251,56.987845,6.000000,42.013244
53.569772,69.460128,163.685525,161.460762,59.557087,55.800797,59.199312,12.954134,160.855086,1.105667,69.354871,54.236233,159.835744,163.023080,156.729758,161.826295,72.597128,161.365074,0.001966,-1.760129,32.000000,-237.053199,162.003515,0.220159,15.362201,0.687209,267271.420543,0.919804,25.377406,37.600523,3.053834,69.518938,96.125530,56.986833,6.000000,41.967876
53.500628,69.534533,163.480991,161.483329,59.440460,55.727490,59.220782,12.953707,160.657299,1.105811,69.479999,54.165907,159.863690,162.826322,156.746581,161.628227,72.561287,161.167748,0.001959,-1.765391,32.000000,-237.053638,161.806075,0.219937,15.341351,0.687410,267021.467707,0.920625,25.513600,37.556435,3.055288,69.516819,96.136184,56.984932,6.000000,41.898059
53.435406,69.615014,163.265290,161.501572,59.354275,55.662512,59.238145,12.953984,160.449932,1.105716,69.613448,54.102434,159.889038,162.616802,156.763070,161.421125,72.522943,160.962433,0.001961,-1.770626,32.000000,-237.053320,161.600006,0.219950,15.325248,0.687557,266859.229529,0.920759,25.605242,37.526783,3.055558,69.514315,96.146519,56.983050,6.000000,41.798692
53.373272,69.703576,163.017763,161.514165,59.356884,55.601532,59.184846,12.953823,160.231228,1.105906,69.756244,54.040705,159.910474,162.397038,156.777938,161.201976,72.482548,160.748485,0.001983,-1.775884,32.000000,-237.053455,161.381587,0.219912,15.306765,0.687880,266619.229080,0.920700,25.747369,37.478640,3.055684,69.512089,96.156827,56.980745,6.000000,41.699549
53.335532,69.765946,162.868696,161.519921,59.308103,55.560898,59.242898,12.954408,160.080340,1.105842,69.854849,54.002826,159.922781,162.245696,156.786403,161.049752,72.454299,160.597593,0.001966,-1.779379,32.000000,-237.052861,161.231192,0.219736,15.303138,0.688009,266424.888112,0.920783,25.891794,37.429518,3.055377,69.511013,96.163681,56.979368,6.000000,41.627079
53.279906,69.863941,162.642100,161.524564,59.263211,55.508064,59.229428,12.954061,159.838691,1.200205,70.009350,53.946139,159.937698,162.009340,156.797417,160.811986,72.409895,160.362285,0.001959,-1.784651,32.000000,-237.053231,160.967188,0.255451,15.295250,0.688147,266256.379178,0.921992,26.041328,37.378682,3.054296,69.509459,96.173714,56.977477,6.000000,41.537334
53.230891,69.969180,162.393704,161.523211,59.166748,55.459351,59.201665,12.953704,159.590201,1.347009,70.170903,53.898493,159.948419,161.762468,156.805632,160.564612,72.363910,160.117149,0.001959,-1.789320,32.000000,-237.053559,160.718468,0.299850,15.272254,0.687865,266146.660792,0.921280,26.140757,37.342532,3.053662,69.508625,96.185223,56.976274,6.000000,41.423516
53.193109,70.078252,162.117688,161.516140,59.070522,55.414724,59.206247,12.953730,159.336049,1.347630,70.330921,53.859829,159.955723,161.508044,156.811755,160.309216,72.316349,159.862230,0.001980,-1.794578,32.000000,-237.053604,160.465663,0.299872,15.259987,0.687628,266026.074338,0.921903,26.293413,37.286420,3.052597,69.507479,96.196935,56.974934,6.000000,41.309162
53.173289,70.150585,161.942969,161.507156,59.046241,55.394253,59.237239,12.954077,159.165575,1.258268,70.434674,53.841067,159.957979,161.337620,156.814863,160.135249,72.283675,159.691121,0.001985,-1.798096,32.000000,-237.053240,160.307543,0.267844,15.248625,0.687974,265929.527168,0.922709,26.446853,37.227572,3.050742,69.506849,96.204859,56.973927,6.000000,41.228650
53.150896,70.256871,161.679746,161.486564,58.989232,55.369712,59.214689,12.954995,158.905932,1.224431,70.584785,53.821223,159.957245,161.078303,156.817787,159.872117,72.231987,159.430376,0.001964,-1.802149,32.000000,-237.052341,160.046646,0.259167,15.231369,0.687628,265853.887610,0.922874,26.593102,37.165989,3.047720,69.505897,96.216486,56.971644,6.000000,41.087681
53.139505,70.361062,161.405554,161.458605,58.952484,55.345422,59.188291,12.956297,158.644819,1.223712,70.730953,53.810460,159.952261,160.818934,156.819777,159.609031,72.179807,159.169778,0.001962,-1.805664,32.000000,-237.051011,159.784984,0.259029,15.217538,0.687623,265846.725157,0.922600,26.684945,37.125329,3.045570,69.505292,96.228588,56.969291,6.000000,40.965936
53.134827,70.463548,161.145864,161.421438,58.938924,55.325190,59.215956,12.957024,158.385558,1.223308,70.873856,53.807685,159.939851,160.558039,156.819231,159.345239,72.125431,158.905352,0.001964,-1.808574,32.000000,-237.050211,159.523181,0.259000,15.192532,0.687588,265865.153544,0.923223,26.813281,37.065154,3.041901,69.504501,96.240384,56.966712,6.000000,40.838879
53.134011,70.531319,160.976824,161.392491,58.963751,55.316962,59.239053,12.957785,158.213697,1.223133,70.968078,53.810641,159.928092,160.385108,156.817397,159.169738,72.087928,158.731353,0.001984,-1.810343,32.000000,-237.049460,159.365443,0.259094,15.177815,0.687203,265880.021662,0.923695,26.928692,37.005397,3.037393,69.503570,96.248230,56.964774,6.000000,40.747297
53.139929,70.632890,160.718829,161.343172,58.983073,55.312823,59.205036,12.959005,157.956679,0.980096,71.109123,53.820433,159.906057,160.126704,156.813162,158.908349,72.030479,158.472404,0.001962,-1.812702,32.000000,-237.048281,159.124618,0.176445,15.148708,0.687331,265913.926707,0.923259,27.035787,36.946049,3.032773,69.501965,96.259848,56.961657,6.000000,40.633978
53.151762,70.734909,160.455236,161.286113,58.999429,55.312915,59.218747,12.959801,157.696308,1.072589,71.250359,53.837865,159.876851,159.869668,156.806136,158.647409,71.972295,158.213781,0.001956,-1.814441,32.000000,-237.047593,158.838909,0.213204,15.128859,0.687378,265961.779760,0.922939,27.104361,36.908643,3.029638,69.500645,96.269431,56.959004,6.000000,40.502352
53.170019,70.838064,160.191468,161.223421,59.104792,55.321017,59.190786,12.961212,157.436661,1.215073,71.393301,53.859627,159.842798,159.612909,156.796070,158.389660,71.913204,157.956462,0.001958,-1.815584,32.000000,-237.046115,158.582524,0.255287,15.107913,0.687752,266072.476117,0.923529,27.200101,36.854496,3.024446,69.500011,96.278299,56.957813,6.000000,40.366446
53.184142,70.908021,160.011801,161.178065,59.133000,55.329111,59.226597,12.961336,157.265094,1.215382,71.489339,53.875416,159.816207,159.442094,156.786949,158.215720,71.873071,157.783906,0.001979,-1.816730,32.000000,-237.046007,158.413150,0.255425,15.103042,0.687662,266202.569475,0.923334,27.290467,36.801087,3.018813,69.500066,96.283230,56.956972,6.000000,40.279709
53.210701,71.014393,159.745601,161.105050,59.145306,55.341546,59.190443,12.961608,157.006791,1.214903,71.634673,53.903047,159.771705,159.185810,156.769527,157.960600,71.810778,157.525818,0.001961,-1.819076,32.000000,-237.045737,158.158670,0.255088,15.097038,0.687627,266371.439723,0.923803,27.375644,36.749012,3.012816,69.500463,96.290394,56.955875,6.000000,40.142103
53.241350,71.122634,159.534170,161.027236,59.211199,55.366021,59.193822,12.962280,156.753862,1.214654,71.782930,53.935507,159.721597,158.933943,156.748530,157.704469,71.746877,157.272692,0.001956,-1.819633,32.000000,-237.045097,157.906362,0.255362,15.072401,0.687183,266498.386057,0.923277,27.431697,36.714522,3.008637,69.500824,96.297360,56.955346,6.000000,40.022297
53.275473,71.233354,159.258532,160.944257,59.289930,55.390450,59.242600,12.963412,156.511082,1.122044,71.933032,53.972968,159.665028,158.688141,156.723194,157.455415,71.681687,157.024786,0.001957,-1.821961,32.000000,-237.044005,157.688462,0.221312,15.050467,0.686395,266691.398448,0.923795,27.511931,36.665090,3.002133,69.500556,96.303877,56.954398,6.000000,39.895538
53.301836,71.308272,159.095024,160.886828,59.327378,55.414981,59.207980,12.964437,156.346778,0.970526,72.034723,54.001635,159.624827,158.526429,156.705067,157.292538,71.637914,156.861451,0.001978,-1.822546,32.000000,-237.042931,157.528145,0.172280,15.037082,0.686771,266944.737035,0.923825,27.590017,36.619279,2.996434,69.500616,96.309010,56.954289,6.000000,39.804408
53.345254,71.422552,158.873587,160.797734,59.428348,55.451593,59.191584,12.963673,156.100942,1.064484,72.188755,54.046867,159.561231,158.284917,156.675841,157.046747,71.571668,156.618133,0.001981,-1.823693,32.000000,-237.043691,157.257381,0.210141,15.019290,0.686728,267200.000654,0.923085,27.667184,36.576892,2.989341,69.501310,96.316736,56.954683,6.000000,39.672493
53.395886,71.539550,158.625509,160.704755,59.498780,55.488044,59.181747,12.965349,155.862738,1.200936,72.345419,54.099275,159.492343,158.049354,156.641200,156.807162,71.504468,156.381343,0.001959,-1.824269,32.000000,-237.042037,157.021701,0.251246,15.012948,0.686773,267410.626339,0.923711,27.716189,36.549718,2.984794,69.501759,96.323107,56.954992,6.000000,39.553894
53.450633,71.658520,158.425267,160.608644,59.551729,55.524609,59.226455,12.964967,155.625429,1.201541,72.504185,54.156049,159.420320,157.813391,156.603437,156.568174,71.437958,156.145392,0.001959,-1.824259,32.000000,-237.042404,156.785452,0.251137,15.006069,0.686779,267726.137622,0.924023,27.787815,36.510171,2.978214,69.501878,96.328004,56.955026,6.000000,39.418208
53.489893,71.739296,158.257131,160.542281,59.580480,55.565209,59.224181,12.965667,155.470676,1.201739,72.612085,54.197768,159.369525,157.659874,156.576892,156.411256,71.394441,155.988011,0.001963,-1.824262,32.000000,-237.041743,156.631137,0.251165,14.994660,0.686057,268042.235037,0.924100,27.855104,36.474297,2.970744,69.502297,96.330579,56.955258,6.000000,39.341185
53.554372,71.862862,158.074120,160.439678,59.700811,55.626082,59.202864,12.966346,155.241115,1.201811,72.776267,54.263351,159.289880,157.433076,156.533827,156.179993,71.331470,155.758981,0.001983,-1.824266,32.000000,-237.041042,156.402763,0.251403,14.975883,0.685491,268358.575016,0.923255,27.920368,36.437982,2.963955,69.502608,96.333341,56.955626,6.000000,39.231587
53.621477,71.988495,157.889015,160.333998,59.777460,55.686771,59.194034,12.967940,155.021333,1.201512,72.941992,54.333814,159.207248,157.214235,156.487760,155.954025,71.271129,155.535151,0.001963,-1.824240,32.000000,-237.039458,156.181220,0.251044,14.959086,0.685456,268647.254561,0.923413,27.962654,36.412851,2.958636,69.503147,96.335654,56.956375,6.000000,39.117895
53.693379,72.116079,157.697275,160.225223,59.879830,55.747698,59.217762,12.969333,154.803136,1.303042,73.109193,54.405201,159.120349,156.999066,156.437879,155.737014,71.214473,155.316776,0.001958,-1.824220,32.000000,-237.038017,155.938196,0.290099,14.941539,0.685678,269078.599704,0.923830,28.023054,36.375824,2.951657,69.504431,96.337830,56.956398,6.000000,39.005567
53.740741,72.201857,157.552911,160.151660,59.993662,55.788391,59.241622,12.969955,154.664584,1.432218,73.221092,54.453725,159.060841,156.858941,156.403664,155.598199,71.177981,155.175482,0.001965,-1.825381,32.000000,-237.037403,155.797701,0.329417,14.922967,0.685758,269507.363950,0.924004,28.083011,36.338334,2.944511,69.505296,96.339688,56.957013,6.000000,38.925311
53.815916,72.331369,157.340089,160.040019,60.012231,55.849266,59.196900,12.971600,154.464020,1.435502,73.389556,54.528468,158.969544,156.657883,156.349995,155.396912,71.124804,154.972194,0.001984,-1.826532,32.000000,-237.035742,155.595375,0.329617,14.904675,0.685788,269934.092592,0.923588,28.140292,36.299440,2.936997,69.506045,96.342836,56.958166,6.000000,38.807049
53.889528,72.461765,157.167678,159.927890,60.073195,55.910162,59.226334,12.972931,154.271545,1.435550,73.557598,54.602362,158.876025,156.464131,156.294342,155.203010,71.075523,154.777269,0.001966,-1.826556,32.000000,-237.034504,155.403065,0.329501,14.894699,0.686065,270218.205438,0.923200,28.179801,36.274055,2.931722,69.506701,96.345408,56.959455,6.000000,38.696313
